Timestamp,Jenis Error,Pesan Error,User ID,Versi Aplikasi,Lokasi,Platform,Severity Level,Browser/User Agent,Sistem Operasi,Response Time (ms),Network Latency (ms),CPU Usage (%)
2024-01-20 02:01:04,ResourceNotFoundException,Invalid input format,user60,v1.1,Makassar,Web,Critical,Safari 16,Windows 10,4264,65,22
2024-01-20 02:45:45,Connection Error,Failed to connect to database,user86,v1.1,Bandung,iOS,Critical,Safari 16,Windows 10,1267,120,53
2024-01-20 03:30:27,InvalidInputException,I/O error occurred,user17,v2.0,Surabaya,iOS,Info,Safari 16,Windows 10,3313,28,76
2024-01-20 04:15:08,Connection Error,Timeout while processing request,user59,v1.0,Surabaya,Android,Fatal,Firefox 108,Windows 10,623,36,68
2024-01-20 04:59:49,Timeout Exception,I/O error occurred,user3,v1.1,Makassar,Web,Error,Firefox 108,Windows 10,1101,33,12
2024-01-20 05:44:30,Connection Error,Invalid input format,user57,v1.1,Medan,iOS,Fatal,Safari 16,iOS 16,2554,87,74
2024-01-20 06:29:11,InvalidInputException,Timeout while processing request,user58,v1.1,Jakarta,Android,Info,Firefox 108,Android 13,467,68,31
2024-01-20 07:13:52,ResourceNotFoundException,Invalid input format,user89,v1.1,Medan,Web,Info,Firefox 108,Windows 10,1135,144,91
2024-01-20 07:58:33,NullPointerException,Null pointer access,user23,v1.0,Surabaya,Web,Critical,Edge 109,Android 13,1916,106,57
2024-01-20 08:43:14,NullPointerException,I/O error occurred,user96,v1.0,Makassar,Android,Fatal,Firefox 108,macOS 13,2320,99,84
2024-01-20 09:27:55,InvalidInputException,Timeout while processing request,user98,v1.0,Jakarta,iOS,Debug,Chrome 110,iOS 16,3658,144,82
2024-01-20 10:12:36,NullPointerException,Failed to connect to database,user82,v1.2,Surabaya,Android,Debug,Chrome 110,Windows 10,2009,181,69
2024-01-20 10:57:17,InvalidInputException,Failed to connect to database,user6,v1.1,Bandung,Web,Error,Firefox 108,macOS 13,1587,133,33
2024-01-20 11:41:58,Connection Error,Timeout while processing request,user14,v1.2,Jakarta,iOS,Error,Firefox 108,Android 13,4554,167,18
2024-01-20 12:26:40,InvalidInputException,Resource not found,user88,v1.0,Medan,Android,Critical,Firefox 108,iOS 16,782,84,96
2024-01-20 13:11:21,Connection Error,Null pointer access,user96,v1.0,Jakarta,Android,Critical,Safari 16,macOS 13,2373,52,28
2024-01-20 13:56:02,NullPointerException,Resource not found,user61,v1.1,Surabaya,iOS,Error,Safari 16,Android 13,3029,37,74
2024-01-20 14:40:43,ResourceNotFoundException,Timeout while processing request,user61,v1.0,Medan,iOS,Critical,Chrome 110,Android 13,2419,79,14
2024-01-20 15:25:24,Connection Error,I/O error occurred,user83,v1.1,Bandung,iOS,Warning,Safari 16,Linux,1966,184,57
2024-01-20 16:10:05,InvalidInputException,Invalid input format,user18,v2.0,Surabaya,Web,Warning,Chrome 110,Android 13,2822,158,35
2024-01-20 16:54:46,Connection Error,Invalid input format,user77,v1.2,Medan,Android,Warning,Firefox 108,iOS 16,1134,173,92
2024-01-20 17:39:27,Connection Error,Resource not found,user65,v1.1,Jakarta,Android,Info,Chrome 110,Android 13,4669,178,54
2024-01-20 18:24:08,Connection Error,Timeout while processing request,user70,v1.2,Makassar,Web,Info,Firefox 108,macOS 13,2529,111,32
2024-01-20 19:08:49,Connection Error,Timeout while processing request,user94,v1.1,Surabaya,Android,Warning,Chrome 110,Android 13,3140,182,50
2024-01-20 19:53:30,Timeout Exception,Resource not found,user35,v2.0,Jakarta,Web,Error,Chrome 110,iOS 16,237,123,58
2024-01-20 20:38:11,Connection Error,Failed to connect to database,user91,v1.0,Jakarta,Web,Warning,Firefox 108,macOS 13,343,106,23
2024-01-20 21:22:52,Connection Error,Invalid input format,user63,v1.1,Jakarta,iOS,Warning,Safari 16,macOS 13,4665,69,31
2024-01-20 22:07:34,NullPointerException,Timeout while processing request,user70,v2.0,Surabaya,iOS,Debug,Firefox 108,Windows 10,1104,77,57
2024-01-20 22:52:15,Connection Error,Invalid input format,user22,v1.1,Jakarta,Android,Warning,Safari 16,Windows 10,4317,24,89
2024-01-20 23:36:56,Timeout Exception,Resource not found,user80,v1.1,Makassar,Android,Critical,Firefox 108,iOS 16,4348,198,79
2024-01-21 00:21:37,InvalidInputException,Invalid input format,user89,v2.0,Makassar,iOS,Debug,Firefox 108,Windows 10,3954,20,80
2024-01-21 01:06:18,Connection Error,Resource not found,user83,v1.1,Bandung,iOS,Critical,Chrome 110,Windows 10,462,122,13
2024-01-21 01:50:59,NullPointerException,Resource not found,user65,v2.0,Bandung,Web,Warning,Firefox 108,macOS 13,4300,67,84
2024-01-21 02:35:40,Connection Error,Failed to connect to database,user48,v1.1,Surabaya,Android,Debug,Edge 109,Android 13,1261,99,40
2024-01-21 03:20:21,ResourceNotFoundException,Invalid input format,user10,v2.0,Medan,Web,Error,Chrome 110,Android 13,3273,74,58
2024-01-21 04:05:02,InvalidInputException,Timeout while processing request,user99,v1.0,Bandung,Android,Critical,Chrome 110,iOS 16,4915,37,29
2024-01-21 04:49:43,InvalidInputException,Invalid input format,user71,v2.0,Makassar,iOS,Error,Chrome 110,Windows 10,886,198,60
2024-01-21 05:34:24,ResourceNotFoundException,Failed to connect to database,user97,v1.2,Medan,Android,Warning,Safari 16,macOS 13,2707,186,28
2024-01-21 06:19:05,InvalidInputException,I/O error occurred,user26,v1.1,Medan,iOS,Info,Chrome 110,Android 13,4853,29,48
2024-01-21 07:03:47,Connection Error,Null pointer access,user97,v2.0,Bandung,Web,Debug,Firefox 108,Windows 10,2129,119,22
2024-01-21 07:48:28,Connection Error,Failed to connect to database,user12,v2.0,Makassar,iOS,Critical,Safari 16,Windows 10,2509,177,60
2024-01-21 08:33:09,Timeout Exception,I/O error occurred,user10,v1.1,Surabaya,Web,Critical,Safari 16,macOS 13,4245,148,51
2024-01-21 09:17:50,Connection Error,Resource not found,user43,v1.0,Makassar,Android,Warning,Edge 109,Windows 10,2716,183,68
2024-01-21 10:02:31,Connection Error,Resource not found,user46,v1.2,Medan,Web,Fatal,Chrome 110,Windows 10,4881,119,54
2024-01-21 10:47:12,InvalidInputException,Null pointer access,user99,v1.1,Surabaya,Web,Error,Safari 16,Windows 10,3821,77,91
2024-01-21 11:31:53,Connection Error,I/O error occurred,user39,v1.0,Jakarta,iOS,Warning,Chrome 110,Android 13,3341,75,87
2024-01-21 12:16:34,NullPointerException,Timeout while processing request,user2,v1.1,Bandung,Web,Info,Firefox 108,Android 13,1466,137,61
2024-01-21 13:01:15,NullPointerException,Null pointer access,user26,v1.1,Makassar,Android,Debug,Safari 16,macOS 13,3139,152,68
2024-01-21 13:45:56,Connection Error,Null pointer access,user98,v1.0,Medan,Web,Debug,Chrome 110,Linux,356,26,93
2024-01-21 14:30:37,InvalidInputException,Failed to connect to database,user12,v1.1,Jakarta,Android,Fatal,Firefox 108,iOS 16,4031,181,31
2024-01-21 15:15:18,Connection Error,Failed to connect to database,user24,v1.1,Medan,Android,Debug,Firefox 108,macOS 13,635,23,41
2024-01-21 16:00:00,Connection Error,Timeout while processing request,user28,v1.0,Jakarta,iOS,Debug,Chrome 110,Windows 10,3871,155,96
2024-01-21 16:44:41,Connection Error,Failed to connect to database,user27,v1.1,Jakarta,Web,Debug,Chrome 110,Windows 10,4774,127,90
2024-01-21 17:29:22,InvalidInputException,Null pointer access,user39,v1.0,Jakarta,Android,Debug,Chrome 110,macOS 13,1061,128,18
2024-01-21 18:14:03,Connection Error,Invalid input format,user75,v1.0,Medan,Android,Debug,Safari 16,iOS 16,662,21,38
2024-01-21 18:58:44,Connection Error,Invalid input format,user34,v1.1,Medan,Web,Warning,Chrome 110,Windows 10,3627,102,32
2024-01-21 19:43:25,Connection Error,Timeout while processing request,user1,v1.0,Makassar,Web,Debug,Chrome 110,iOS 16,3865,24,57
2024-01-21 20:28:06,InvalidInputException,I/O error occurred,user4,v1.0,Jakarta,Web,Warning,Chrome 110,Windows 10,1779,44,40
2024-01-21 21:12:47,Connection Error,I/O error occurred,user64,v2.0,Makassar,iOS,Fatal,Chrome 110,Windows 10,3094,152,47
2024-01-21 21:57:28,ResourceNotFoundException,Timeout while processing request,user35,v2.0,Medan,Web,Info,Safari 16,macOS 13,1911,102,12
2024-01-21 22:42:09,ResourceNotFoundException,Failed to connect to database,user27,v1.1,Medan,Android,Info,Firefox 108,macOS 13,1812,55,96
2024-01-21 23:26:50,Connection Error,Timeout while processing request,user47,v1.1,Medan,Android,Debug,Safari 16,iOS 16,4992,21,54
2024-01-22 00:11:31,Connection Error,Timeout while processing request,user90,v1.2,Makassar,iOS,Debug,Chrome 110,iOS 16,1182,199,85
2024-01-22 00:56:12,NullPointerException,Timeout while processing request,user47,v1.1,Surabaya,Android,Warning,Safari 16,Windows 10,1378,115,15
2024-01-22 01:40:54,NullPointerException,Null pointer access,user28,v1.2,Medan,iOS,Debug,Edge 109,Windows 10,4747,191,24
2024-01-22 02:25:35,Connection Error,Failed to connect to database,user4,v1.1,Bandung,Web,Info,Firefox 108,macOS 13,2646,49,58
2024-01-22 03:10:16,ResourceNotFoundException,I/O error occurred,user100,v1.2,Bandung,iOS,Warning,Safari 16,iOS 16,2028,135,86
2024-01-22 03:54:57,Connection Error,I/O error occurred,user77,v1.0,Makassar,Android,Warning,Firefox 108,Windows 10,519,110,53
2024-01-22 04:39:38,Connection Error,I/O error occurred,user74,v1.2,Makassar,Web,Debug,Firefox 108,iOS 16,4549,47,20
2024-01-22 05:24:19,NullPointerException,Failed to connect to database,user27,v2.0,Makassar,Web,Critical,Firefox 108,Windows 10,263,98,45
2024-01-22 06:09:00,Connection Error,Failed to connect to database,user42,v1.2,Surabaya,iOS,Error,Edge 109,Windows 10,2061,197,58
2024-01-22 06:53:41,Connection Error,Failed to connect to database,user94,v1.0,Medan,Android,Critical,Safari 16,Windows 10,2114,144,89
2024-01-22 07:38:22,NullPointerException,Null pointer access,user34,v1.1,Makassar,Android,Fatal,Edge 109,iOS 16,1463,125,73
2024-01-22 08:23:03,NullPointerException,I/O error occurred,user31,v1.2,Medan,iOS,Error,Safari 16,Android 13,876,22,22
2024-01-22 09:07:44,IOException,Invalid input format,user70,v1.0,Bandung,Web,Debug,Firefox 108,Windows 10,1427,126,88
2024-01-22 09:52:25,NullPointerException,Resource not found,user22,v1.1,Makassar,Android,Critical,Chrome 110,Android 13,1079,153,88
2024-01-22 10:37:07,Connection Error,Invalid input format,user34,v2.0,Medan,Web,Error,Edge 109,Android 13,3664,58,90
2024-01-22 11:21:48,ResourceNotFoundException,Invalid input format,user42,v1.2,Medan,Android,Critical,Firefox 108,Windows 10,4138,162,41
2024-01-22 12:06:29,InvalidInputException,Failed to connect to database,user89,v1.0,Jakarta,iOS,Critical,Chrome 110,macOS 13,4503,141,80
2024-01-22 12:51:10,Connection Error,Invalid input format,user73,v1.0,Medan,Web,Info,Chrome 110,Linux,3411,86,66
2024-01-22 13:35:51,ResourceNotFoundException,I/O error occurred,user54,v1.0,Bandung,Web,Info,Safari 16,Windows 10,2752,183,19
2024-01-22 14:20:32,ResourceNotFoundException,Timeout while processing request,user82,v1.0,Makassar,Android,Debug,Firefox 108,iOS 16,595,162,22
2024-01-22 15:05:13,NullPointerException,Timeout while processing request,user75,v1.2,Makassar,Web,Info,Safari 16,Windows 10,512,27,60
2024-01-22 15:49:54,NullPointerException,Null pointer access,user30,v1.0,Surabaya,Web,Debug,Firefox 108,iOS 16,405,71,76
2024-01-22 16:34:35,Timeout Exception,Resource not found,user3,v1.2,Jakarta,iOS,Warning,Chrome 110,Windows 10,3323,47,32
2024-01-22 17:19:16,InvalidInputException,Invalid input format,user16,v1.1,Surabaya,Android,Warning,Safari 16,Windows 10,395,169,95
2024-01-22 18:03:57,NullPointerException,I/O error occurred,user20,v1.2,Medan,Web,Error,Chrome 110,Android 13,851,85,96
2024-01-22 18:48:38,Connection Error,Resource not found,user74,v1.1,Jakarta,iOS,Error,Chrome 110,macOS 13,1467,11,91
2024-01-22 19:33:20,Connection Error,I/O error occurred,user97,v2.0,Surabaya,iOS,Debug,Firefox 108,iOS 16,1272,92,96
2024-01-22 20:18:01,Timeout Exception,Timeout while processing request,user3,v1.2,Jakarta,Android,Fatal,Safari 16,macOS 13,3886,35,56
2024-01-22 21:02:42,NullPointerException,Timeout while processing request,user16,v1.2,Bandung,Web,Error,Chrome 110,macOS 13,3059,98,93
2024-01-22 21:47:23,Connection Error,Invalid input format,user63,v2.0,Medan,Web,Fatal,Chrome 110,Windows 10,2679,115,54
2024-01-22 22:32:04,NullPointerException,Invalid input format,user97,v1.2,Jakarta,Web,Warning,Chrome 110,macOS 13,1886,10,42
2024-01-22 23:16:45,Connection Error,Failed to connect to database,user11,v2.0,Jakarta,iOS,Debug,Chrome 110,macOS 13,256,170,23
2024-01-23 00:01:26,Connection Error,I/O error occurred,user44,v1.2,Medan,Web,Error,Chrome 110,Linux,1722,120,18
2024-01-23 00:46:07,ResourceNotFoundException,Timeout while processing request,user27,v1.1,Bandung,iOS,Debug,Edge 109,Windows 10,4344,195,38
2024-01-23 01:30:48,InvalidInputException,Null pointer access,user22,v2.0,Medan,Android,Error,Edge 109,macOS 13,4736,15,18
2024-01-23 02:15:29,IOException,Resource not found,user22,v1.2,Makassar,Android,Info,Chrome 110,macOS 13,1470,178,31
2024-01-23 03:00:10,Timeout Exception,Null pointer access,user61,v1.2,Makassar,Android,Warning,Chrome 110,Android 13,910,47,60
2024-01-23 03:44:51,NullPointerException,Failed to connect to database,user55,v1.0,Makassar,Web,Warning,Edge 109,iOS 16,3782,124,94
2024-01-23 04:29:32,InvalidInputException,Failed to connect to database,user2,v1.1,Makassar,Android,Debug,Firefox 108,iOS 16,2617,156,66
2024-01-23 05:14:14,NullPointerException,Failed to connect to database,user28,v2.0,Medan,iOS,Warning,Firefox 108,iOS 16,1626,56,54
2024-01-23 05:58:55,Connection Error,Invalid input format,user61,v1.1,Jakarta,Web,Critical,Firefox 108,iOS 16,202,93,51
2024-01-23 06:43:36,Connection Error,Timeout while processing request,user17,v1.2,Jakarta,iOS,Warning,Chrome 110,Android 13,4559,116,93
2024-01-23 07:28:17,Connection Error,Invalid input format,user98,v2.0,Surabaya,Android,Error,Firefox 108,macOS 13,1631,184,77
2024-01-23 08:12:58,IOException,Resource not found,user4,v1.0,Jakarta,iOS,Warning,Firefox 108,macOS 13,2889,105,33
2024-01-23 08:57:39,ResourceNotFoundException,Null pointer access,user87,v2.0,Makassar,Web,Debug,Safari 16,iOS 16,625,185,84
2024-01-23 09:42:20,InvalidInputException,Null pointer access,user33,v1.2,Makassar,Android,Warning,Firefox 108,macOS 13,2100,58,77
2024-01-23 10:27:01,Connection Error,Invalid input format,user88,v1.2,Jakarta,Web,Critical,Chrome 110,Windows 10,2569,44,60
2024-01-23 11:11:42,NullPointerException,I/O error occurred,user70,v1.0,Makassar,Android,Info,Safari 16,macOS 13,2148,18,18
2024-01-23 11:56:23,Timeout Exception,Invalid input format,user44,v1.0,Makassar,Web,Critical,Firefox 108,Windows 10,939,54,49
2024-01-23 12:41:04,InvalidInputException,I/O error occurred,user84,v1.0,Surabaya,iOS,Error,Safari 16,Windows 10,2136,20,61
2024-01-23 13:25:45,Connection Error,Failed to connect to database,user9,v2.0,Jakarta,Android,Error,Safari 16,Windows 10,4788,133,64
2024-01-23 14:10:27,InvalidInputException,Null pointer access,user56,v1.1,Makassar,Web,Info,Firefox 108,Android 13,1419,17,71
2024-01-23 14:55:08,Connection Error,Invalid input format,user52,v1.1,Bandung,Web,Info,Edge 109,macOS 13,4527,70,20
2024-01-23 15:39:49,InvalidInputException,I/O error occurred,user83,v2.0,Bandung,iOS,Warning,Safari 16,Android 13,2214,191,22
2024-01-23 16:24:30,Timeout Exception,I/O error occurred,user95,v1.2,Surabaya,Web,Info,Edge 109,iOS 16,865,187,93
2024-01-23 17:09:11,Connection Error,Timeout while processing request,user62,v2.0,Bandung,Android,Debug,Firefox 108,Windows 10,2463,139,38
2024-01-23 17:53:52,Connection Error,Null pointer access,user32,v1.0,Jakarta,iOS,Debug,Safari 16,Windows 10,800,108,92
2024-01-23 18:38:33,NullPointerException,Resource not found,user57,v1.0,Surabaya,Web,Debug,Firefox 108,Android 13,4159,26,38
2024-01-23 19:23:14,IOException,Resource not found,user99,v1.1,Makassar,iOS,Debug,Chrome 110,Linux,3685,130,21
2024-01-23 20:07:55,Connection Error,Timeout while processing request,user57,v1.1,Bandung,Android,Debug,Chrome 110,Windows 10,2362,171,21
2024-01-23 20:52:36,NullPointerException,I/O error occurred,user12,v1.0,Jakarta,iOS,Info,Firefox 108,Android 13,3674,160,63
2024-01-23 21:37:17,NullPointerException,Failed to connect to database,user26,v2.0,Medan,iOS,Critical,Chrome 110,Windows 10,1985,153,30
2024-01-23 22:21:58,Connection Error,I/O error occurred,user26,v1.2,Surabaya,Android,Warning,Firefox 108,macOS 13,2564,31,54
2024-01-23 23:06:40,ResourceNotFoundException,Failed to connect to database,user2,v1.1,Bandung,iOS,Error,Chrome 110,Windows 10,4958,153,14
2024-01-23 23:51:21,InvalidInputException,Failed to connect to database,user18,v2.0,Surabaya,iOS,Fatal,Chrome 110,Windows 10,3453,129,64
2024-01-24 00:36:02,IOException,Null pointer access,user22,v1.0,Makassar,iOS,Critical,Chrome 110,macOS 13,3288,49,40
2024-01-24 01:20:43,NullPointerException,Failed to connect to database,user26,v1.0,Makassar,Android,Critical,Firefox 108,macOS 13,1738,56,54
2024-01-24 02:05:24,InvalidInputException,Invalid input format,user73,v1.0,Surabaya,Web,Debug,Safari 16,iOS 16,4569,47,38
2024-01-24 02:50:05,Connection Error,Failed to connect to database,user78,v1.0,Makassar,Web,Info,Firefox 108,Android 13,4719,174,40
2024-01-24 03:34:46,InvalidInputException,Resource not found,user50,v2.0,Makassar,Web,Error,Edge 109,macOS 13,1145,154,88
2024-01-24 04:19:27,ResourceNotFoundException,Timeout while processing request,user54,v1.1,Bandung,Web,Warning,Edge 109,macOS 13,2429,194,98
2024-01-24 05:04:08,NullPointerException,Invalid input format,user38,v1.2,Medan,Android,Error,Safari 16,Windows 10,1378,185,84
2024-01-24 05:48:49,Connection Error,Invalid input format,user31,v1.2,Surabaya,Android,Warning,Chrome 110,macOS 13,246,43,62
2024-01-24 06:33:30,Connection Error,Null pointer access,user37,v1.1,Makassar,iOS,Info,Chrome 110,Windows 10,3330,199,78
2024-01-24 07:18:11,InvalidInputException,Null pointer access,user56,v1.0,Bandung,Web,Error,Chrome 110,Android 13,4959,189,71
2024-01-24 08:02:52,Connection Error,Failed to connect to database,user76,v1.1,Jakarta,Android,Critical,Firefox 108,macOS 13,1864,107,67
2024-01-24 08:47:34,Connection Error,Timeout while processing request,user18,v1.1,Jakarta,Android,Info,Edge 109,macOS 13,1066,35,65
2024-01-24 09:32:15,Timeout Exception,Null pointer access,user88,v1.2,Jakarta,Android,Warning,Firefox 108,Android 13,1897,161,85
2024-01-24 10:16:56,InvalidInputException,Resource not found,user10,v1.0,Bandung,Web,Error,Edge 109,macOS 13,2913,52,59
2024-01-24 11:01:37,Connection Error,Invalid input format,user45,v2.0,Jakarta,Android,Debug,Chrome 110,Android 13,2966,173,50
2024-01-24 11:46:18,NullPointerException,Failed to connect to database,user17,v1.0,Jakarta,iOS,Error,Safari 16,iOS 16,3806,98,78
2024-01-24 12:30:59,Timeout Exception,Invalid input format,user16,v1.0,Medan,Android,Warning,Edge 109,Android 13,2149,35,44
2024-01-24 13:15:40,NullPointerException,Null pointer access,user62,v2.0,Makassar,iOS,Warning,Chrome 110,Android 13,403,185,99
2024-01-24 14:00:21,Timeout Exception,Failed to connect to database,user13,v1.2,Makassar,Android,Debug,Chrome 110,Android 13,1545,182,41
2024-01-24 14:45:02,Timeout Exception,I/O error occurred,user100,v1.0,Jakarta,Android,Fatal,Chrome 110,iOS 16,4139,107,23
2024-01-24 15:29:43,IOException,I/O error occurred,user74,v1.1,Makassar,iOS,Info,Edge 109,iOS 16,3929,171,64
2024-01-24 16:14:24,InvalidInputException,I/O error occurred,user32,v2.0,Bandung,Web,Fatal,Firefox 108,Windows 10,434,39,62
2024-01-24 16:59:05,InvalidInputException,Failed to connect to database,user94,v1.1,Surabaya,Web,Fatal,Safari 16,iOS 16,1874,155,29
2024-01-24 17:43:47,Connection Error,Null pointer access,user39,v2.0,Bandung,Web,Warning,Chrome 110,iOS 16,3396,198,91
2024-01-24 18:28:28,Connection Error,Invalid input format,user62,v1.2,Medan,iOS,Debug,Safari 16,Windows 10,4317,29,29
2024-01-24 19:13:09,ResourceNotFoundException,Null pointer access,user35,v2.0,Bandung,iOS,Warning,Edge 109,Linux,251,22,46
2024-01-24 19:57:50,Connection Error,Invalid input format,user75,v2.0,Surabaya,Android,Fatal,Edge 109,iOS 16,326,139,62
2024-01-24 20:42:31,Connection Error,Timeout while processing request,user59,v1.0,Bandung,iOS,Debug,Edge 109,Android 13,1936,77,62
2024-01-24 21:27:12,NullPointerException,Invalid input format,user34,v1.0,Makassar,Web,Warning,Firefox 108,Windows 10,314,96,53
2024-01-24 22:11:53,Connection Error,Resource not found,user55,v1.1,Jakarta,Web,Debug,Chrome 110,macOS 13,3441,119,93
2024-01-24 22:56:34,Connection Error,I/O error occurred,user48,v1.1,Medan,iOS,Error,Firefox 108,macOS 13,4035,119,14
2024-01-24 23:41:15,Connection Error,Failed to connect to database,user75,v1.2,Makassar,Android,Warning,Safari 16,iOS 16,1982,164,96
2024-01-25 00:25:56,Connection Error,I/O error occurred,user60,v1.2,Bandung,iOS,Error,Chrome 110,macOS 13,2133,35,23
2024-01-25 01:10:37,InvalidInputException,Null pointer access,user37,v1.0,Jakarta,iOS,Debug,Firefox 108,iOS 16,685,104,37
2024-01-25 01:55:18,InvalidInputException,Resource not found,user69,v1.0,Medan,Web,Info,Chrome 110,macOS 13,3430,46,62
2024-01-25 02:40:00,Connection Error,Timeout while processing request,user22,v1.2,Surabaya,Android,Error,Safari 16,macOS 13,3759,153,59
2024-01-25 03:24:41,NullPointerException,Failed to connect to database,user18,v1.1,Bandung,Web,Error,Firefox 108,iOS 16,3969,54,84
2024-01-25 04:09:22,Connection Error,Timeout while processing request,user90,v2.0,Surabaya,iOS,Critical,Chrome 110,Android 13,3234,95,14
2024-01-25 04:54:03,Timeout Exception,Invalid input format,user60,v1.1,Bandung,Android,Warning,Firefox 108,macOS 13,3106,79,64
2024-01-25 05:38:44,Connection Error,Invalid input format,user29,v1.0,Surabaya,iOS,Debug,Edge 109,Linux,2595,40,25
2024-01-25 06:23:25,ResourceNotFoundException,Timeout while processing request,user43,v1.1,Makassar,Android,Info,Firefox 108,macOS 13,2083,190,55
2024-01-25 07:08:06,NullPointerException,Timeout while processing request,user43,v1.1,Jakarta,Web,Critical,Chrome 110,iOS 16,1051,185,81
2024-01-25 07:52:47,InvalidInputException,Null pointer access,user18,v1.0,Jakarta,Android,Warning,Firefox 108,macOS 13,4075,115,10
2024-01-25 08:37:28,Connection Error,Resource not found,user29,v1.2,Medan,iOS,Warning,Firefox 108,Android 13,3465,66,96
2024-01-25 09:22:09,NullPointerException,Null pointer access,user49,v1.1,Surabaya,Android,Info,Safari 16,iOS 16,3676,148,95
2024-01-25 10:06:50,NullPointerException,Resource not found,user52,v1.0,Bandung,Android,Debug,Chrome 110,Windows 10,1946,35,32
2024-01-25 10:51:31,Connection Error,Resource not found,user47,v1.0,Bandung,iOS,Warning,Firefox 108,Android 13,3836,141,43
2024-01-25 11:36:12,InvalidInputException,Failed to connect to database,user64,v1.1,Makassar,Android,Info,Chrome 110,iOS 16,1679,35,73
2024-01-25 12:20:54,NullPointerException,Failed to connect to database,user12,v1.1,Makassar,iOS,Error,Safari 16,iOS 16,1758,66,45
2024-01-25 13:05:35,Connection Error,Invalid input format,user96,v1.1,Makassar,Web,Fatal,Firefox 108,macOS 13,2856,13,91
2024-01-25 13:50:16,NullPointerException,Resource not found,user66,v2.0,Medan,Web,Debug,Safari 16,Android 13,2917,188,88
2024-01-25 14:34:57,Connection Error,Failed to connect to database,user62,v1.2,Makassar,iOS,Error,Chrome 110,macOS 13,3014,69,20
2024-01-25 15:19:38,InvalidInputException,Failed to connect to database,user18,v1.2,Jakarta,Web,Fatal,Safari 16,iOS 16,2798,90,96
2024-01-25 16:04:19,InvalidInputException,Resource not found,user63,v1.0,Makassar,iOS,Info,Chrome 110,macOS 13,3507,85,28
2024-01-25 16:49:00,InvalidInputException,Null pointer access,user51,v1.1,Medan,iOS,Info,Chrome 110,Windows 10,4636,179,20
2024-01-25 17:33:41,ResourceNotFoundException,Invalid input format,user66,v1.2,Bandung,Android,Error,Safari 16,Android 13,3121,170,20
2024-01-25 18:18:22,InvalidInputException,Invalid input format,user2,v1.0,Surabaya,Web,Error,Firefox 108,Linux,4158,54,59
2024-01-25 19:03:03,Timeout Exception,I/O error occurred,user60,v1.1,Makassar,Web,Critical,Chrome 110,Windows 10,2818,50,26
2024-01-25 19:47:44,Connection Error,Failed to connect to database,user11,v2.0,Makassar,Web,Warning,Edge 109,Android 13,586,91,79
2024-01-25 20:32:25,Connection Error,Timeout while processing request,user21,v1.2,Surabaya,Web,Debug,Firefox 108,Android 13,3892,111,13
2024-01-25 21:17:07,Timeout Exception,Invalid input format,user95,v2.0,Makassar,Android,Error,Edge 109,Windows 10,3803,106,86
2024-01-25 22:01:48,InvalidInputException,Null pointer access,user73,v2.0,Jakarta,iOS,Error,Chrome 110,iOS 16,985,81,30
2024-01-25 22:46:29,NullPointerException,Failed to connect to database,user39,v1.0,Surabaya,Web,Warning,Firefox 108,Windows 10,3190,25,45
2024-01-25 23:31:10,Connection Error,Failed to connect to database,user87,v1.0,Surabaya,iOS,Debug,Chrome 110,iOS 16,2645,30,52
2024-01-26 00:15:51,ResourceNotFoundException,Null pointer access,user87,v1.2,Bandung,iOS,Info,Safari 16,iOS 16,4422,139,99
2024-01-26 01:00:32,InvalidInputException,Null pointer access,user36,v2.0,Surabaya,Web,Critical,Chrome 110,Windows 10,2118,58,89
2024-01-26 01:45:13,IOException,I/O error occurred,user85,v1.2,Surabaya,Android,Debug,Chrome 110,Windows 10,2519,87,30
2024-01-26 02:29:54,Timeout Exception,Null pointer access,user46,v1.2,Surabaya,Web,Info,Chrome 110,Windows 10,1822,63,68
2024-01-26 03:14:35,Connection Error,Invalid input format,user25,v1.2,Makassar,Web,Debug,Safari 16,macOS 13,1163,38,26
2024-01-26 03:59:16,IOException,Failed to connect to database,user14,v2.0,Medan,Android,Info,Firefox 108,Android 13,4142,144,67
2024-01-26 04:43:57,Connection Error,Failed to connect to database,user3,v1.1,Medan,Android,Info,Firefox 108,Linux,2026,12,60
2024-01-26 05:28:38,Connection Error,Timeout while processing request,user6,v1.1,Surabaya,Android,Warning,Chrome 110,Android 13,2765,37,51
2024-01-26 06:13:20,Connection Error,Resource not found,user19,v1.1,Makassar,iOS,Warning,Firefox 108,Linux,3515,165,11
2024-01-26 06:58:01,ResourceNotFoundException,Null pointer access,user87,v2.0,Surabaya,iOS,Critical,Safari 16,iOS 16,952,49,87
2024-01-26 07:42:42,InvalidInputException,Failed to connect to database,user68,v1.0,Jakarta,Android,Critical,Firefox 108,Windows 10,2345,47,85
2024-01-26 08:27:23,Connection Error,I/O error occurred,user96,v1.0,Jakarta,iOS,Warning,Chrome 110,Android 13,4977,36,55
2024-01-26 09:12:04,Connection Error,I/O error occurred,user2,v1.2,Surabaya,iOS,Info,Safari 16,Windows 10,3939,97,12
2024-01-26 09:56:45,InvalidInputException,Timeout while processing request,user57,v1.0,Medan,Web,Info,Chrome 110,Windows 10,3121,102,35
2024-01-26 10:41:26,InvalidInputException,Invalid input format,user48,v1.2,Surabaya,Web,Debug,Chrome 110,macOS 13,4085,16,40
